mean0,std0,mean1,std1,mean2,std2,mean3,std3,mean4,std4,mean5,std5,mean6,std6,mean7,std7,mean8,std8,mean9,std9,mean10,std10,mean11,std11,mean12,std12,mean13,std13,mean14,std14,mean15,std15,mean16,std16,mean17,std17,mean18,std18,mean19,std19,mean20,std20,mean21,std21
-10.0,1.0,-8.0,1.0,-6.0,1.0,-4.0,1.0,-2.0,1.0,0.0,1.0,2.0,1.0,4.0,1.0,6.0,1.0,8.0,1.0,10.0,1.0,5.0,0.5,5.0,1.0,5.0,1.5,5.0,2.0,5.0,2.5,5.0,3.0,5.0,4.0,5.0,6.0,5.0,8.0,5.0,10.0,5.0,12.0
-9.030680019392662,3.5174791277672948,-7.428293619668531,2.209909510070196,-5.780745619967449,1.2150890752890138,-3.500971745589057,1.9830731441950171,-1.9061386063802788,0.9982816198818839,-0.13522056794065934,1.0546882751348008,1.6901908883169974,1.4359660095404316,3.7657560034046966,1.2488095439481317,5.355587004853445,2.4422096532651403,7.191125804228614,2.9808746125988788,9.051142972815407,3.448611030934276,4.274744281104225,2.5789650024985913,4.717499896104693,1.36539347023708,4.753698085033803,1.6557344682701896,4.737631796006954,2.096878054826562,4.324942201681693,3.335454881817132,4.300214055134793,3.73968270414896,4.6082330938487255,4.012244370023778,4.442098925134359,5.983661987510344,4.394760964718765,7.833649439587156,4.358375559368762,9.691261880395649,4.557636567804541,11.418918973332575
-7.832766380931676,5.341982098720171,-6.902790653024956,2.777818304917677,-5.106073496760115,2.622162038571602,-3.4889357858149213,1.8701327296289663,-1.6478158978332216,1.3043899354518038,-0.4999449192873536,1.6169780673574026,1.162041241298897,2.289580565795879,3.2953093578950616,2.0226881812272337,4.519800562038549,3.7201312925346666,6.619570257870737,3.4483367863888272,8.107061624207313,4.633035956264015,3.7072881101498165,3.1381027447216647,4.297066720717854,1.9538691152222116,4.113576719515664,2.7285474955765276,4.379898175510103,2.339331537242167,4.041825282612002,3.296785387718845,4.023822785914532,3.6558164999052862,3.958028690546,4.41322599751736,4.1055461132599165,5.762842120150972,4.017546391929362,7.502447749238388,4.109651625004616,9.17829232593643,3.9318349236373495,10.98591386437366
-7.325389540305801,5.339700578046992,-6.1036498887351875,3.829404537516184,-4.735082183911597,2.7917670830737134,-3.216629045010251,2.003768037447857,-1.616775681668753,1.2345691682982074,-0.32513875977232637,1.642431660577365,0.9766645111560096,2.2538246965939916,2.8900559229690113,2.3756982118699925,3.734946454576918,4.453145846471264,6.183997992333363,3.590075278914993,7.388333008446356,5.039212547818076,3.429724931618076,3.113698331207296,3.8255165682739545,2.47207484256172,3.757285815966587,2.8581953194986407,3.7196119578225075,3.19265379249488,3.581367795491623,3.5003598523006727,3.5703305067964206,3.793884427484861,3.654972024404279,4.293603477002189,3.930394323245079,5.467656321641571,3.8999861410401526,7.0853057898820255,3.442565540880035,8.962135304604478,3.5623925210724976,10.43783754345973
-6.672639357487469,5.527389641435068,-5.678578194795249,3.9042735395458767,-4.2691087340630185,3.0954472971533855,-3.2059398049179504,1.8895401958940425,-1.3208667536373604,1.557245379802849,-0.2931184122738587,1.5525404760966908,0.8743029749496002,2.1548491402265255,2.5063983418415963,2.610721086049206,3.3288680412732305,4.431992629258193,5.458967766705491,4.228641693582688,6.7600238717128605,5.234227796809127,3.318771931374211,2.9611390618222777,3.5849540498226005,2.477789516641683,3.2285769585874444,3.2677358797977636,3.397638213227898,3.2136460092128267,3.253092382075681,3.4940310203523754,3.410730237677274,3.62016604042498,3.1827383320421774,4.371762410490714,4.079550100224538,5.181262654469408,3.3292664467132593,6.971702898409877,3.2391883849988683,8.479444447034373,3.204917905209479,9.919925580913537
-5.910850374041029,5.852366663429508,-5.033068273164302,4.317689086825443,-3.6057015224986526,3.727769006236995,-2.9580424897070645,1.9810977847019446,-1.241291163221599,1.494309784491393,-0.49420293803016446,1.6238125218208104,0.6693242551564692,2.15429258431634,2.4619539841682676,2.466310780978229,2.9919284735292293,4.341384562564475,5.173863584180749,4.109508865219894,6.318902237178341,5.170233582098151,3.0173122506358534,2.9840935651438,2.7138287807003154,3.8382583276157733,3.2316944991643384,3.0808702114366366,3.3259097537535607,3.040214032836029,2.914978028214574,3.499862964952864,3.2093451864787497,3.4849831906984345,2.901222326307417,4.237610586607747,3.478477545385427,5.317743520377842,2.810485661624072,6.818616801384658,3.068448730070679,8.01675016115138,3.0891073889251945,9.361355057254892
-5.147646713620314,6.128932710300491,-4.215112265823866,4.97477230855629,-3.0678323526761417,3.9859956365853977,-2.5583530049366674,2.3326349604011343,-0.9020142924281802,1.8416677620601531,-0.49893426175690364,1.531034481244599,0.3530829606199695,2.312496330602166,2.277933786982013,2.41261703398168,2.416556930695071,4.560661802779098,4.787701720738972,4.10295033728465,6.129775147594449,4.919181486896597,2.872328581559868,2.8587243525958663,2.181229348348813,4.069679935594449,3.038125016149522,2.9824616231255376,3.2385609136964955,2.8825623460184313,2.5863575441019395,3.493985032582832,2.636639365990058,3.8476540899904763,2.6661336197089853,4.078917133893832,3.260770691284542,5.071059054013599,2.551769995343796,6.49196938302045,2.5812628199425856,7.747793789084397,2.548696513004859,9.025916873668491
-4.65807818973458,6.02656191550643,-3.700728678024566,5.023188766660395,-2.76903750560273,3.9005114962180314,-1.9997684952812655,2.9411131463151654,-0.9337940252912684,1.739891945009697,-0.558295355217982,1.4583150093301283,0.8212750753422801,2.726282336892826,2.239997458291626,2.278500378540042,2.2983641212657067,4.319641678255719,4.533958519113653,3.9687113654828003,5.7165092261516355,4.857680418209078,2.4313321637857097,3.1050317916937056,1.6878512430702974,4.206803659284753,2.6164255356366404,3.1749360163712956,2.9875918214922916,2.855826963441286,2.371906923437145,3.378399503063372,2.6445237951687357,3.6277077861363027,2.4572021295969377,3.9143933872742847,2.8784922656435503,4.964318984877174,2.372165690712372,6.152810373653422,2.3653782827359042,7.343577265277777,2.1072075321576076,8.648556594446129
-4.462396530673241,5.722932741345607,-3.2284141592094286,5.015512753217857,-2.452688549185413,3.8401439831502846,-1.6012090769313512,3.103307006879373,-0.7371592343101013,1.7786064568501003,-0.6819957591798719,1.4413210847821012,0.6705162137790903,2.623844270891507,2.222858598400947,2.149026220228741,2.107419764002385,4.126944067964527,4.385815824174883,3.7774101593421,4.955957210266852,5.295750948102118,2.5153726245200025,2.9421588316117,1.7442044050121326,3.971102574249029,2.5071985856977443,3.0176169330125755,2.737681092864781,2.830706078232678,2.320079458708029,3.190334971779225,2.7263075002682537,3.4321657147076197,2.1368031490423167,3.856767651575339,2.7921335833438494,4.6901322451129595,2.2813291153592297,5.809611242774099,2.0568873489328934,7.007086481199578,1.9314438985288762,8.177057766012867
-3.9341123314326807,5.702971299284073,-2.9096330998423894,4.858226647665182,-2.2860583186038244,3.667088857548492,-1.5563694754980368,2.930022372228007,-0.49156556328052986,1.8839177578259292,-0.7702296604674582,1.3934619598725506,0.6235767738142708,2.479221075611018,2.040179591452636,2.1243924024321603,1.9788555372743943,3.916794357694668,4.0879320825824434,3.7105171798965877,4.582083734639485,5.161134416322543,2.0234608374238836,3.2637381671719874,1.2552755824832404,4.115727268345196,1.806301882423619,3.754793623384688,2.5411783919903645,2.7558148516737573,2.2558240973534653,3.016253388231628,2.4747502014825566,3.353257291196708,1.8704904569656085,3.7534979721384847,2.4991727253544305,4.53896208017887,1.779327675744095,5.751649631276434,1.8077119237590134,6.663531019380734,1.7482224545707077,7.735968663023709
-3.6560884829254348,5.463960221924191,-2.610828208238155,4.697992588303607,-2.40790385700394,3.4835075297485236,-1.3183300875548232,2.8850794585132293,-0.32018176120544983,1.8745113076782656,-0.7820427439277321,1.314417498885475,0.47574674887983176,2.393885867602521,1.8168836045408028,2.1496528244474513,2.2042396025666777,3.7759178690072557,3.8863502897193345,3.5685878945785237,4.1958725415955405,5.049818116926582,1.7496877588380888,3.2225004341394263,1.2369298252723115,3.880874900329139,1.6141038534901702,3.603257943854142,2.288148452090092,2.7446671631263846,2.0547930181911416,2.929310886785467,2.216035266982234,3.2883185773346355,1.851532570254503,3.5394524117646964,2.35724810263798,4.30804286527042,1.9109763285105492,5.4422037846504505,1.5562000290782068,6.34367200723372,2.0127824416863893,7.3519521805690795
-3.1688376689980187,5.425806233774347,-2.5838376423981697,4.4303148727943436,-2.382133652574649,3.2855178698259917,-0.9152832819224211,3.0633788151109127,-0.48715679105120185,1.8612186511359918,-0.675882676517605,1.293627220964726,0.501246229928416,2.2587371340239555,1.8350510533630868,2.027707087845157,2.17122348031937,3.561840240724726,3.5157400504474734,3.6053551363138987,3.967209617998036,4.827661553789288,1.6809622272006088,3.047688089922594,1.0523072707061116,3.715417182767533,1.3097746626174978,3.559892799345345,2.079103053826476,2.688919244471966,1.8375627484591854,2.8642952804248933,1.9890783410375426,3.2001797104767187,1.8178345720405227,3.3391066346882967,2.0673093959290183,4.186233477235515,1.8244204470125416,5.139874269297928,1.1616592003346793,6.137863069079271,1.6694577561395711,7.034640552221523
-2.799388965015162,5.276037488577998,-2.2713861254399537,4.317411435445832,-2.3042994460966764,3.1095447932374904,-0.6582251688334119,3.024768020572445,-0.5923662398348831,1.7929080050503339,-0.604534166430337,1.2448890259622603,0.5510783239495552,2.136671962040981,1.6924297506224766,1.9756928526546793,1.6695024559350562,3.7886275101734075,3.228154299634584,3.544734707505197,3.8254178568973427,4.57847703949014,1.5771534507388858,2.8962161209911463,1.1571792050840666,3.5220636662845046,1.631849908303343,3.540139121086791,1.8341187709334426,2.675904758756913,1.4950386438201404,2.9540744644977734,1.674563490280311,3.2112710616571136,1.6233873625437836,3.220699265747403,1.7396854697727884,4.109656972388616,1.9467760425533505,4.864762848246828,0.6567319751576758,6.0500832844394425,1.2039830745404136,6.829044803100279
-2.3881314798381283,5.177914335045194,-2.023397987148099,4.161798821343537,-2.0207032536490264,3.0948182249616245,-0.4185228039328287,2.972355355559413,-0.41591658929547537,1.799411805930274,-0.6871706579760644,1.2087255164262296,0.5632904384925357,2.014926012387266,1.2590586555671541,2.4010658199938737,1.3635695590717118,3.7286433397996968,3.161639219634391,3.3500882462365933,3.5001957615109807,4.4638579633806525,1.2913821715864673,2.9076091208076984,1.1335173589827179,3.3216636875817582,1.2438887882962126,3.6027335508114735,1.6318616343163408,2.620084914821645,1.3562886072989941,2.8270542290163014,1.7212223498887733,3.032006487483661,1.440411830842929,3.103153146491485,1.6293219852490297,3.893784995268511,1.7410564608165955,4.642587887656753,0.5721657749951884,5.711729847256043,0.8853355711960681,6.5341479835182605
-2.318353563770439,4.887875705608663,-1.8650296977787948,3.9626507975967185,-1.7459590866777264,3.071852102663796,-0.34441149590422004,2.814315474998218,-0.43187953440368076,1.697419364682361,-0.707646209219792,1.1418433583143648,0.6004078234615169,1.9041172265652162,1.3033678205528691,2.2690404189811963,1.4170002808683193,3.5203579658095503,3.1918172338406454,3.160255060735485,3.0844565377856936,4.4524715305559655,1.2903636522578177,2.7413224810747305,0.8158453574798789,3.322788358634024,0.8456625965087473,3.670933324948414,1.4118544546369038,2.58721444348427,1.1468073834075019,2.7641544228113952,1.750538264765899,2.8604398114878764,1.211473981307219,3.033184151810399,1.3951655367694402,3.76126027010346,1.6364405402324875,4.39232755747388,0.4738322108717412,5.396032561737049,0.8565757722485727,6.161274244360956
-1.6173617089664463,5.219445321349393,-1.9375401972935042,3.7446134013323022,-1.2423153606518742,3.389402979701624,-0.32146674700917466,2.654574322596956,-0.5344603229029212,1.6400328585933612,-0.8338424587427873,1.1634362090480423,0.6610630601301755,1.807699448067924,1.073745879139951,2.2849323194783167,1.1915573321123765,3.411321985606252,3.1826718192541223,2.97968858622861,2.9371321304720683,4.229309304684595,1.314037613757578,2.585868471601538,0.5003826524674516,3.3212149520269043,0.8205008630394932,3.4621068444448055,1.1932149718237144,2.556207763932933,0.8579125820814739,2.7949362956531654,1.760181588167593,2.6970592344387834,0.7946448077220629,3.209599670174103,1.1210908061098976,3.673319660200522,1.3766754678309974,4.239534817111796,0.10547946884589035,5.247883710389973,0.5697764224248808,5.894803058535991
-0.8808923215733944,5.553812135649903,-1.6665725631858948,3.6553403347283253,-0.9119008865788085,3.3979328713686736,-0.31013149709476207,2.503070388798018,-0.3171455300141259,1.7228042814950895,-0.9033076659470932,1.123460237713315,0.06366284239592632,2.6956712331015837,0.9680500308698019,2.185716332981086,0.8849593490350792,3.390135970246326,2.791100060335398,3.125068554435705,2.628151641664118,4.131155894588954,1.3474700746258312,2.440780300044111,0.42122081026824537,3.143477829113931,0.6626652382637118,3.310417894199601,0.8993636108161476,2.6198374317542843,1.0801740855290438,2.7472687553014588,1.2370424664959645,3.13222014944214,0.978089120800465,3.0932532335596026,0.7707718121217358,3.673414886246886,1.3904780950128672,3.9973630210831708,0.33466387081234267,5.012208111908482,0.73795982527259,5.588689441488844
-0.7886604902909532,5.246103020146642,-1.3482731512652462,3.62148987788678,-0.4136512611191115,3.6465414086714825,0.14456674957309187,2.8453753018954564,-0.5702041492041836,1.8495852346105461,-0.7856189873127444,1.1363133372856742,-0.02620594366423085,2.5608494908622106,0.9849613629138055,2.0615610685095347,0.9432942345203776,3.2027505652549495,2.379199724881165,3.279417889700464,2.4903782069674048,3.9245602630821472,1.2658271106565808,2.3188234774675576,0.5593067800964046,3.0027593560667722,0.8298052706012963,3.1753192318774,0.7465660854265426,2.5271099999084954,1.3518267806712634,2.7587709714538646,1.2735987450903838,2.955849648147527,1.1341041041138447,2.9669138246749425,0.7212861552309372,3.467647084730706,1.1421517300101625,3.867450310959773,0.2314610863893443,4.739308797177567,0.6524512955334929,5.2775403081745775
-0.8005349620566565,4.946247573472039,-1.5463193762407486,3.4838670289726816,-0.23182870393993163,3.4962623314708168,0.3783847794747809,2.804422711259942,-0.4937811401713152,1.7641547146430263,-0.6000746020659243,1.2524022730813809,-0.16410114201915135,2.462051094988839,0.8317439952971264,2.0161179447665063,0.9484442045845511,3.0196358666974326,2.2532568621409457,3.1230581535940365,2.2296501319878783,3.8107317796452684,1.4059370992154319,2.240409871617583,0.7260653395890034,2.8904331834445665,0.6554510182488458,3.0551441569755364,0.5695605859275761,2.461631883458089,1.0048505171745459,2.8699538556260946,1.1506854143892713,2.819736447390378,0.9756723103869072,2.8515432625425676,0.5832531912029677,3.3047516521475733,0.698221805958239,3.9628201347511887,0.35500700110373723,4.489090210161684,0.6664518286727518,4.975953457237668
-0.685342229380412,4.68072348025365,-1.3226889653749783,3.37638527089323,-0.14455190006340699,3.3103994183000727,0.4382271770679109,2.6522991352977527,-0.007008648195384947,2.3795927602443987,-0.5560501313683045,1.1907648602277021,-0.2534118330524965,2.3421492670740554,0.3882479561734019,2.4529712952232643,0.707490015342216,2.9689520688478215,2.1458705128483526,2.9682849318049813,1.7508287150932746,3.963627799428928,1.166230949314791,2.2724432606473206,0.553239756103748,2.7913036969494303,0.6078330292357698,2.88522420803644,0.2883106833660116,2.5205426682728724,0.9050184687519238,2.72823486353627,1.011093050123633,2.702894994459612,0.7779827636371909,2.7758746185975567,0.23470384453507698,3.345554247984503,0.7350067087894098,3.7383952522960713,0.31302688666630696,4.234898708229244,0.5071715512744394,4.724306241993552
-0.8027439274572349,4.432074079894173,-1.248739542789056,3.193767487208051,-0.06645235807322038,3.132994728157251,0.10684456822250109,2.7559453571381223,0.20941140085082258,2.367648476537858,-0.6344574926269881,1.1556439374639798,-0.42574159031377456,2.2889113251644493,0.20979613408891454,2.3953543280018437,0.6734152982718854,2.8016885899341055,1.9413397304573266,2.8884316389319387,1.5474441293439818,3.8039883240925456,1.0549357143091003,2.1775244917550634,0.251355936168969,2.8354057736269622,0.685111345629656,2.733598829492606,0.3398615492037911,2.383214608586519,1.086044973873081,2.6489177931986574,1.0068349820798306,2.548357319145454,0.7982853351230493,2.618082007254256,0.08039548714491401,3.200018809272963,0.5227577979912618,3.6018552089161626,-0.03275244147523097,4.171689031320997,0.12625533836532196,4.648933491594085
-0.7577829999033813,4.1815548483531755,-1.1509176604897458,3.030471348945236,0.07075326454520446,2.9925099062284946,0.02240974569990073,2.615043972654208,0.2851576012542724,2.24789279162923,-0.637004300637168,1.0895879326604003,-0.2602386076300267,2.234227595494506,0.2241836154792901,2.2589217883194905,0.4320591179937771,2.7729543064946274,1.8741341129774147,2.733356181094723,1.3345137014124704,3.6628760367285147,1.0062822692067035,2.0600240194603363,0.2606766424888311,2.673444792382002,0.6890351303089312,2.5772981988963597,-0.025905756313477146,2.5853029988127427,0.8065606547972959,2.681757034069137,0.6591129518433547,2.692647753969915,1.182234970756965,2.809719888589996,0.04721736541332191,3.0192355487843097,0.5320426533833948,3.3960167927103093,0.14085953497684175,3.979662716205243,0.11312536085465376,4.383296887911335
-0.2628779578942101,4.305366388653926,-0.8583454393044377,3.034722910310067,-0.008234084758801235,2.8348469380494175,0.029432249358281756,2.46560933516016,0.33140167454093183,2.1254911222226274,-0.45877745203331133,1.201468728771958,0.05495109768136935,2.377255282989762,0.09182865888682964,2.179418448545935,0.4373967034950494,2.614432986484088,1.2939313541365078,3.279562380226223,1.3401494950675767,3.453448851385677,1.1581296935619532,2.0134528694424336,0.6816950311682205,2.918840516750071,0.5886247691371985,2.455125579898455,-0.44496727831711663,2.8438572061355534,0.6060974215898258,2.62371602849668,0.7657922458154929,2.5659017758444898,1.0559012303171296,2.6855959478462257,-0.3329066084235554,3.1414899560515055,0.26736092321814314,3.332827402640506,0.04654175448339453,3.7665230870411484,0.1938986821732801,4.1422485721141875
-0.6783642482859955,4.311207774185734,-0.7687128173159028,2.8782727440174902,-0.08540498702436201,2.68630157971385,-0.1413391729183145,2.40004055063734,0.6226257957321493,2.2477387118112304,-0.48049004588772387,1.1352960891445785,0.13868700549806023,2.2603349971086946,0.25368414129606404,2.131264879553163,0.4033909865039122,2.4677763605953213,0.9507922240128562,3.316559900036691,1.1653012153039553,3.312826638924147,1.1014691525350873,1.9086087288845317,0.5287707987309779,2.803360681457798,0.5235508025896074,2.3258676093979753,-0.7818221871499005,2.9284433811162973,0.6823494957307582,2.4879859783168325,0.39205760192627426,2.7494514529868876,1.0023397706940573,2.5389187562155815,-0.3336922337476643,2.9618264080831085,0.38468698003568547,3.1688782165732214,-0.27254294086266956,3.7222040070391063,-0.10527303882266768,4.0429801290667955
-0.9746412477541998,4.1945454848876595,-0.6522552696331094,2.7440337614740273,-0.31478305839631027,2.656591432984915,-0.3756759584737837,2.4065204792794,0.639120011463519,2.119972773393923,-0.596879866402746,1.1451008017425508,0.32133189969646525,2.2246703052781407,0.13024616036954975,2.055193496146008,0.4992729707462537,2.3506649264162602,0.7656157557913108,3.1931957563680387,1.2374509942331229,3.13353151292545,0.8532100796521829,1.9978288392749581,0.3459240302315925,2.7192374822798655,0.34424053214486466,2.280692393188709,-0.7009556924518044,2.775399430459497,0.6595383671232796,2.347050916957692,0.2677282468500128,2.628396703471071,0.9813977042227702,2.394834958859862,-0.23194308180548137,2.815002334008363,0.3307120662335089,2.9936001227985045,-0.5180994487023369,3.612804407779044,-0.2521035695950094,3.8461671991822564
-0.6980208648528721,4.071182828181839,-0.661318390895785,2.5872938606292184,-0.34558255193638404,2.506971863129933,-0.1507060688513426,2.401341897392879,0.5331951155850431,2.0327454251662105,-0.5675611305937495,1.08446615022475,0.20024625422403952,2.139731406478466,0.15169543523785214,1.9391054726333126,0.6424302987796232,2.2720364588460287,0.6398924793198701,3.042489674136287,1.2201270413874383,2.9549425839057597,1.0693062840833643,2.029430495400721,0.3465044171380372,2.563722487444806,0.08873265898960282,2.3284170205830232,-0.7426058750195548,2.6207199421497216,0.32767409723395313,2.4985309540151093,0.3039441691855512,2.481308549936869,0.8484820267686469,2.305192191212849,-0.4840198084215506,2.7964977997278075,0.5927444283135802,2.967337733600657,-0.24954683806432099,3.533209133442851,-0.36059333003018895,3.6459828744286793
-0.6245757085177996,3.8469265939428205,-0.5262938275319589,2.4845790112494637,-0.2945653168731521,2.3703156562010426,-0.279581689158085,2.308403129424579,0.3559561245556743,2.014170198639717,-0.7409394591684478,1.1886098125305642,0.04075712909657034,2.0929949261682492,-0.08821454399044854,2.0114198430914225,0.4173293960627414,2.2820785644047272,0.4920147711504827,2.9147023320645893,0.8929678433456025,3.011591142539635,1.0377527278239718,1.9165427219543856,0.45159284967507085,2.444862586297176,0.11744837238962869,2.1975469079936927,-0.7234420049308198,2.471746617099727,0.13958249513656557,2.4456965608805152,0.25841011237463807,2.3448100016888596,0.748069588220741,2.2015242362986864,-0.5554082777200221,2.64834946589224,0.7197089524249728,2.8326262793095154,-0.21705031372914005,3.333078271832832,-0.36098752834253783,3.4374658957204662
-0.641281634834974,3.627387389026689,-0.5267301582332127,2.34248405300925,-0.07366769692389626,2.364428611153497,-0.23020577782237836,2.1832182649505443,0.3974404919482314,1.9045080296170547,-0.5113787272644047,1.3783702353426408,-0.1742902767144215,2.111661132057793,-0.38029697727906897,2.1538290075375977,0.19388711553593022,2.2889825588602255,0.3215570082334071,2.811880763624991,0.6867999455603035,2.9294106708627043,0.9235917876124392,1.8504860403661076,0.5000998957072911,2.311268223619776,0.21820824472395178,2.1015993911693993,-0.5320565547286814,2.4245360076964513,0.1730645406086588,2.3087940227123798,0.08176172180560058,2.295347552481137,0.5995487971562231,2.1395767622933546,-0.5709149483508278,2.497476268370832,0.5183762913435797,2.7618231810782694,-0.11267332175803352,3.163571949889276,-0.35745157412645606,3.240897502593901
-0.4896850561042424,3.460755884929601,-0.3873723388684061,2.261614922248006,-0.0011014422614219579,2.2435939918567493,0.015839858844162332,2.230863460755351,0.4780182713668351,1.8175506203548388,-0.5444666968920461,1.3046781449067975,-0.49486692923361314,2.2846719873635633,-0.18465395511728058,2.142745286955989,-0.4417649681069015,3.0976948794667827,0.25379737826096505,2.6616293641864135,0.596227215760591,2.7799670493787656,0.894856641598095,1.7475448375277784,0.4654340032138752,2.182452139309163,-0.2517826912506228,2.5740547951630486,-0.6426870970024897,2.3183639269045564,0.2083368289009705,2.1802419205688226,0.04901729120910064,2.1671000808635426,0.47930686700085884,2.0605474776376336,-0.37816054165029933,2.449173793385933,0.594812233275969,2.6175477947972263,0.007803437452380001,3.0122363656535747,-0.3568517863987366,3.0555481877787147
-0.38305580003819545,3.284057926272359,0.062137160003173104,2.6488086065167415,-0.09245211681803243,2.13925366097566,0.19045358173695692,2.190076330195409,0.4867567981602408,1.7138754610523022,-0.8806769297767822,1.7013584693475086,-0.5529989520252057,2.1635756219450153,-0.3451542227254085,2.0966771559734356,-0.37020656465733576,2.9312298346459253,-0.011605360863018443,2.67545249570966,0.5465023532958535,2.6267368048850295,0.7850739601910072,1.691713456115565,0.5837722949187305,2.0988148339320696,0.005453130307022779,2.5881094381846275,-0.9380401260946957,2.4173945036825653,0.12764724079389655,2.0748180031785073,0.10670607413355303,2.053091479482525,0.36303078284026663,1.9847771023198837,-0.270130765311584,2.339785501683737,0.6712828988429995,2.482286257118888,-0.31125752782209826,3.051166121926607,-0.3571410284962463,2.880798635899645
-0.2752342964297727,3.1191005493988233,-0.10972459820930132,2.5685816947751197,-0.3427493895792415,2.1985502680597153,0.14280753361076715,2.071531658402714,0.3894346979297859,1.651289994022763,-0.752454786700556,1.6655151390959628,-0.557123175495905,2.039889615453468,0.03799831208704705,2.3878648275929586,-0.5215702340704873,2.813796810048471,-0.005573743910785255,2.522528940451291,0.2926655728150809,2.6307078084473714,0.5558982627517525,1.784890920210978,0.34578553258564265,2.146582207243848,-0.31781858921137973,2.6891136545256176,-0.9449208458234907,2.2792683369136952,0.10448876899031431,1.9578319244709805,0.21239482460355424,1.9706228373097359,0.18107308921948123,1.976435270789982,-0.3524677327654378,2.2246722838346824,0.7944366331773144,2.3795964445235938,0.04522056740719294,3.135023430540735,-0.33466592822649815,2.7171793086733835
-0.28942000723095423,2.9411343556352754,-0.27485515590646675,2.489542271656067,-0.20072228600754763,2.1314541996244327,0.040891793334759424,1.9852930734354877,0.6868494648457822,1.8721401582337727,-0.47749834154479376,1.8411240699655638,-0.3230636943199195,2.090066974631303,-0.1741711828471573,2.3703477448283192,-0.07546282883310687,3.0773531154901197,0.06144268236159364,2.3897756797622898,0.5039656756098584,2.587925794615512,0.590316804995365,1.6871078060110911,0.29770642220985927,2.0307852196090965,-0.24451559936556191,2.54823956860169,-0.7922721108374361,2.214188921114388,0.13518490599645494,1.848978533821758,0.19526252362401839,1.85888621570574,-0.05907294690452018,2.0438004928250995,-0.6187192473821627,2.2947093681293347,0.7572676712888334,2.2472650637405667,0.08417029316500849,2.9588634117651433,-0.41893265788876344,2.5786646879072723
-0.7027117112368927,3.1267888030373827,-0.3328503919229,2.355903813188518,-0.2502636885519488,2.017004230784974,0.311936725562468,2.097943378669875,0.5554185802830862,1.8238974962802172,-0.4198735272291072,1.7474797993680118,-0.14826614422976522,2.063115224187894,-0.036967950351836046,2.285682670258731,-0.14487780070437098,2.9114877028481065,-0.07321607766305505,2.3017589983488196,0.204050122626017,2.6556712193774414,0.8180673123817983,1.778775930253849,0.23642550834693854,1.9265916193540789,-0.514278036980516,2.5809794478964423,-0.7100367254316081,2.1072613368092123,0.18343897700650416,1.7513773322370525,-0.05114483922398832,1.952846595635159,0.19772502823423724,2.1257922873253423,-0.5236549584204897,2.1888511133413493,0.8338632067580402,2.1355966769549894,0.06819105619626736,2.7902024712954887,-0.7176905166742347,2.646051166502602
-0.6983968320047061,2.948003349736268,-0.5749788402432536,2.3769995704069173,0.017726496902264598,2.119919020492478,-0.07990963766616357,2.4060277157853096,0.5972931231451923,1.7258073512574437,-0.6078728653719317,1.773799995591058,-0.30079976845139067,2.016897263488515,0.42235764075913595,2.6874722118337537,-0.13569918851512422,2.745164482262406,0.1586183601094743,2.3165335360054593,0.1644378685516345,2.507617757896287,1.0072574793587281,1.802762435858647,-0.1852005505830034,2.3392444372463137,-0.5438197164830881,2.4355614792936624,-0.7658666832508757,1.9963096785429615,0.1580861946040477,1.6535915279677442,0.04488455219352396,1.871519271442696,0.5014113683521362,2.2680568295833656,-0.4108554135491172,2.1010094049331007,1.0065462448825242,2.102018152345734,0.2867024812266888,2.7393031425723025,-0.514108721800448,2.5942608538087772
